imagen,pregunta,opcion_a,opcion_b,opcion_c,respuesta_correcta
https://revista.dgt.es/Galerias/test/N-247/Pregunta-15-250x226.jpg,15. Como norma general se prohíbe cambiar el sentido de la marcha...,A.En las calzadas con prioridad.,B.En las plazas de circulación giratoria.,C.En los tramos de vía en los que esté prohibid adelantar.,c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-01.jpg,1. Para adelantar a este vehículo...,A.es obligatorio esperar a un tramo en el que la calzada esté seca.,"B.debe tenerse especial cuidado, pues las salpicaduras pueden impedir la visibilidad.",C.no deben tomarse precauciones especiales.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-02.jpg,2. La luz antiniebla trasera deberá utilizarse en caso de...,A.frenada brusca.,B.heladas nocturnas.,C.nubes densas de humo.,c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-03.jpg,3. No pueden circular por autopista...,A.las motocicletas.,B.los ciclomotores.,C.los camiones de más de 3.500 kg de M.M.A.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-04.jpg,"4. Una línea longitudinal discontinua con trazos más anchos que en el caso general, indica...",A.la existencia de un carril reversible.,"B.la existencia de un carril especial para determinada clase de vehículos, de entrada o salida, u otro.",C.la existencia de un carril que puede ser utilizado en sentido contrario al habitual.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-05.jpg,5. Al cargar combustible en el vehículo es obligatorio...,A.apagar las luces y subir las ventanillas.,B.parar el motor y encender la señal de emergencia.,"C.apagar las luces y los sistemas eléctricos, como la radio.",c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-06.jpg,"6. En un paso para peatones sin semáforos que lo regule, ¿cuándo tienen preferencia los peatones?",A.Solo cuando el paso esté situado en una travesía.,B.Siempre.,C.Solo cuando los peatones hayan iniciado el cruce.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-07.jpg,"7. El conductor de la furgoneta, ¿puede hacer una parada en doble fila para descargar?","A.No, está prohibido.","B.Sí, excepcionalmente y respetando las normas sobre paradas.",C.Solo si la parada tiene una duración igual o inferior a 1 minuto.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-08.jpg,"8. Los vehículos que circulan por la autovía, ¿facilitarán el paso a los vehículos que se incorporan desde el carril de aceleración?","A.No, salvo que se trate de vehículos de transporte colectivo.","B.Sí, pero solo a los vehículos que se incorporen por el lado derecho.","C.Sí, a cualquier vehículo que se incorpore, en la medida de lo posible.",c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-09.jpg,"9. Cuando prevea que va a quedar detenido dentro del túnel más de dos minutos, ¿qué debe hacer?",A.Apagar el motor.,B.Apagar las luces.,C.Dar media vuelta con cuidado.,a
https://revista.dgt.es/Galerias/test/N-248/test-248-preg-10.jpg,10. Circula de noche con el alumbrado interior encendido. ¿Es peligroso?,"A.No, porque descansa la vista.","B.Sí, porque veo peor.","C.No, porque evita deslumbramiento.",b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-11-detalle.jpg,"11. La eficacia del frenado aumenta, entre otras circunstancias, cuando...","A.La masa del vehículo es mayor, ya que a mayor masa menor distancia de frenado.",B.Se pisa el pedal de embrague al mismo tiempo que el pedal de freno.,C.La adherencia de los neumáticos al suelo es mayor.,c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-12.jpg,"12. Como norma general, ¿cuándo es mayor el efecto del alcohol?",A.Inmediatamente después de tomarlo.,B.Entre 30 y 90 minutos después de haber ingerido el alcohol.,C.Tres horas después de tomarlo.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-13.jpg,13. ¿De qué depende la distancia de detención?,"A.De la velocidad, solamente.","B.Del tipo de vehículo, solamente.","C.De la velocidad, del tiempo de reacción y de la distancia de frenado.",c
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-14.jpg,14. ¿Puede adelantar por la derecha al vehículo que circula delante por su mismo carril?,A.Sí.,B.No.,b
https://revista.dgt.es/Galerias/test/N-248/Test-248-preg-15.jpg,"15. La fatiga, ¿puede alterar el tiempo de reacción del conductor?","A.Sí, lo aumenta.","B.Sí, lo disminuye.",C.No.,a
https://revista.dgt.es/Galerias/test/N-249/Test-249-P1.jpg,1. ¿Es recomendable regular los reposacabezas del vehículo a la altura de cada ocupante?,"A.No es necesario, es solo un elemento de confort.",B.Solo es necesario regular el reposacabezas del conductor.,C.Sí; es un elemento de seguridad que puede evitar lesiones cervicales.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P2.jpg,"2. En un túnel con un solo carril para cada sentido, ¿está permitido el adelantamiento?",A.No.,B.Sí.,C.Solo si la calzada dispone de arcén practicable.,a
https://revista.dgt.es/Galerias/test/N-249/Test-249-P3.jpg,3. Esta señal prohíbe…,A.El estacionamiento entre la 1 y las 15 horas.,B.El estacionamiento desde las 9 horas del día 1 hasta las 9 horas del día 16.,C.La parada los días indicados en la señal.,b
https://revista.dgt.es/Galerias/test/N-249/Test-249-P4.jpg,"4. Al incorporarse a una autopista, ¿puede pisar la zona de cebreado?","A.Sí, si ya ha alcanzado en ese punto la velocidad adecuada para incorporarse a la circulación.","B.Sí, para acortar la duración de la maniobra.","C.No, está prohibido.",c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P5.jpg,5. Los conos de la fotografía indican que se ha habilitado…,A.Un carril reversible.,B.Un carril VAO.,C.Un carril adicional circunstancial.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P6.jpg,6. La distancia de frenado es el espacio recorrido desde que el conductor…,A.Ve el obstáculo hasta que se detiene el vehículo.,B.Ve el obstáculo hasta que acciona el freno.,C.Acciona el freno hasta que el vehículo se detiene.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P7.jpg-,"7. En determinadas circunstancias, un turismo, ¿puede superar para adelantar la velocidad máxima fijada para el tipo de vía por la que circule?","A.No, en ningún caso.","B.Sí, en carreteras convencionales interurbanas.","C.Sí, en todo tipo de vías interurbanas.",b
https://revista.dgt.es/Galerias/test/N-249/Test-249-P8.jpg,8. Esta señal le indica peligro por la proximidad de…,A.Un cruce con doble sentido de la circulación.,B.Un cruce donde la circulación se efectúa de forma giratoria.,C.Un cruce en el que tengo prioridad.,b
https://revista.dgt.es/Galerias/test/N-249/Test-249-P9.jpg,"9. Salvo que exista señal que lo prohíba, por los arcenes de las autovías se permite circular…",A.A peatones.,B.A vehículos de tracción animal.,C.A conductores de bicicletas mayores de 14 años.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P10.jpg,"10. El sistema de lavaparabrisas del vehículo, ¿necesita mantenimiento?",A.No.,"B.Sí; vigilar el nivel del circuito de refrigeración, de donde toma el agua.",C.Sí; vigilar el nivel de líquido lavaparabrisas.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P11.jpg,11. ¿Es recomendable realizar un mantenimiento frecuente del sistema de alumbrado del vehículo?,"A.Sí, porque circular con una iluminación deficiente incrementa la fatiga visual del conductor y el riesgo de accidente.","B.Sí, por lo que es obligatorio realizar revisiones mensuales.","C.No, solamente cuando tenga que someterse a la inspección técnica reglamentaria.",a
https://revista.dgt.es/Galerias/test/N-249/Test-249-P12.jpg,"12. Si por circunstancias especialmente graves un conductor traslada en su vehículo particular a una persona enferma, ¿cómo advertirá de su presencia?",A.Agitando el brazo de arriba abajo con movimientos cortos y rápidos.,B.Instalando en el techo de su vehículo una señal luminosa especial.,C.Haciendo sonar el claxon y conectando la luz de emergencia.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P13.jpg,13. Si hay charcos de agua en la calzada…,A.No es aconsejable tomar ninguna precaución.,B.Debe moderar la velocidad.,C.Debe acelerar para atravesarlos lo antes posible.,b
https://revista.dgt.es/Galerias/test/N-249/Test-249-P14.jpg,14. ¿Qué indica esta señal?,A.Que hay que circular con precaución por la proximidad a un puente.,B.Que hay un control de altura o gálibo.,C.Que se circula por una autopista.,c
https://revista.dgt.es/Galerias/test/N-249/Test-249-P15.jpg,"15. Un ciclomotor ocupado por dos personas, ¿puede utilizar normalmente un carril VAO?",A.No.,"B.Sí, porque van dos personas.","C.Sí, si circula por el arcén.",a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-1-250x226.jpg,"1. Si a través del espejo retrovisor observa al vehículo policial que se ve en la fotografía, ¿qué debe hacer?","A.Aumentar la velocidad, ya que me está indicando que voy despacio.",B.Detener el vehículo inmediatamente.,"C.Detener el vehículo en el lado derecho, delante del coche policial, sin provocar riesgos a los demás usuarios.",c
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-2-250x226.jpg,2. ¿Se puede mejorar la adherencia del vehículo en una zona en la que exista hielo en la calzada?,"A.Sí, usando cadenas o neumáticos de clavos.","B.Solo usando cadenas pero nunca neumáticos de clavos, ya que está prohibidos.","C.No, está prohibido circular cuando existe hielo en la calzada.",a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-3-250x226.jpg,"3. Los vehículos destinados a obras y servicios, ¿cómo advertirán de su presencia cuando estén realizando obras de reparación en la calzada?",A.Mediante un dispositivo luminoso con una luz rotativa de color azul o rojo.,B.Mediante un dispositivo luminoso con una o varias luces de color amarillo auto.,C.Mediante un dispositivo luminoso con una o varias luces de color azul.,b
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-4-250x226.jpg,4. No pueden circular por autopista…,A.Las motocicletas.,B.Los ciclomotores.,C.Los camiones de más de 3.500 kg de MMA.,b
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-5-250x226.jpg,"5. Como norma general, ¿quién tiene la preferencia en un estrechamiento sin señalizar?",A.El vehículo que entre primero.,B.El vehículo más pesado.,C.Los vehículos de tracción animal.,a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-6-250x226.jpg,6. Esta señal indica que empieza…,A.Una autovía.,B.Una autopista.,C.Una carretera con un paso elevado.,b
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-7-250x226.jpg,"7. En este cambio de rasante de reducida visibilidad, ¿puede adelantar el vehículo blanco al amarillo?","A.Sí, porque no hay señalización expresa que lo prohíba.","B.No, porque para ello debe ocupar parte de la calzada que corresponde al sentido contrario.","C.Sí, porque lo ha señalizado convenientemente.",b
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-8-250x226.jpg,8. Cuando se toman bebidas alcohólicas…,A.Aumenta el campo visual.,B.Disminuye el campo visual.,C.Disminuye el tiempo de reacción.,b
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-9-250x226.jpg,9. Si en una vía existe una línea longitudinal continua adosada a otra discontinua…,A.Ningún vehículo que circule por la vía podrá atravesar ninguna de las dos líneas.,B.El carril que tiene más cercana la línea discontinua es reversible.,C.Debemos tener en cuenta solo la línea más cercana al carril por el que circulamos.,c
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-10-250x226.jpg,"10. En un túnel, ¿qué distancia de seguridad mínima debe mantener el conductor de un turismo con el vehículo de delante si no pretende adelantar?",A.100 metros o un intervalo de 4 segundos.,B.50 metros o un intervalo de 3 segundos.,C.200 metros o un intervalo de 10 segundos.,a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-11-250x226.jpg,11. La mayoría de los vehículos disponen de un filtro en el habitáculo. ¿Debe sustituirse?,"A.Sí, sobre todo al inicio de la primavera, ya que su capacidad de retención es limitada.","B.Sí, cada seis meses porque es un elemento sujeto a inspección técnica periódica.","C.No, ya que es un filtro que se limpia automáticamente.",a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-12-250x226.jpg,"12. En una carretera cuya velocidad genérica es de 90 km/h, ¿qué velocidad se considera anormalmente reducida para un turismo?",A.La inferior a 55 km/h,B.La inferior a 60 km/h,C.La inferior a 45 km/h,c
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-13-250x226.jpg,"13. Esta señal, ¿permite realizar la maniobra de adelantamiento?","A.No, en ningún caso.","B.No, salvo que se adelante a un turismo.","C.No, salvo que se adelante a motocicletas de dos ruedas y no se invada el sentido contrario.",c
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-14-250x226.jpg,14. Los agentes de tráfico inmovilizan un vehículo cuando su conductor tiene un tasa de alcohol mayor de la permitida. ¿Cuándo se dejará sin efecto dicha inmovilización?,A.Cuando desparezca la causa que la motivó.,B.Cuando el conductor viaje con menores de edad.,C.Cuando el agente entregue al conductor el boletín de denuncia.,a
https://revista.dgt.es/Galerias/test/N-250/N-250-Preg-15-250x226.jpg,15. ¿Qué indica la luz de posición de un vehículo?,A.Que el vehículo está circulando.,B.El lugar que ocupa el vehículo en la calzada y su anchura.,C.Que el vehículo está parado.,b
https://revista.dgt.es/Galerias/test/N-251/Test-251-P01-Pichazo.jpg,"1. En caso de sufrir un reventón circulando por una vía a velocidad elevada, ¿es aconsejable pisar el pedal de freno con brusquedad?","A.Sí, para mantener con mayor facilidad la trayectoria recta del vehículo.",B.No; el frenado debe ser suave y progresivo.,C.Solo si el reventón se produce en una de las ruedas delanteras.,b
https://revista.dgt.es/Galerias/test/N-251/Test-251-p02-aparcar.jpg,2. Esta señal prohíbe...,A.la parada y el estacionamiento.,B.la parada los días impares en el lado de la calzada en que esté situada la señal.,C.el estacionamiento los días pares en el lado de la calzada en que esté situada la señal.,c
https://revista.dgt.es/Galerias/test/N-251/Test-251-p03.jpg,"3. La lluvia, ¿exige al conductor tomar más precauciones de las habituales?","A.Sí, ya que los neumáticos pueden perder su adherencia.","B.No, porque mejora la visibilidad al limpiar el parabrisas.","C.Solo mientras caen las primeras gotas, luego no es necesario tomar precauciones.",a
https://revista.dgt.es/Galerias/test/N-251/Test-251-p04.jpg,4. ¿Qué le indica esta señal?,A.Recomienda llevar cadenas desde el punto en que se encuentra la señal.,B.Obliga a llevar cadenas desde el punto en que se encuentra la señal.,C.Señala que la vía se encuentra cortada por fuerte nevada.,b
